dum,t,solar,wind
3095,3095,0,0.859070539
3096,3096,0,0.923979253
3097,3097,0,0.888556017
3098,3098,0,0.725871369
3099,3099,0,0.685153527
3100,3100,0,0.637298755
3101,3101,0,0.570477178
3102,3102,0,0.292215768
3103,3103,0,0.482506224
3104,3104,0.16776,0.238049793
3105,3105,0.8029,0.098016598
3106,3106,0.97062,0.087821577
3107,3107,0.93928,0.106232365
3108,3108,0.8247,0.114033195
3109,3109,0.90082,0.05980083
3110,3110,0.86448,0.079236515
3111,3111,0.8589,0.120962656
3112,3112,0.78012,0.085618257
3113,3113,0.79644,0.220120332
3114,3114,0.7447,0.299261411
3115,3115,0.6363,0.338045643
3116,3116,0.32462,0.420817427
3117,3117,0,0.80253527
3118,3118,0,0.927452282
3119,3119,0,0.844290456
3120,3120,0,0.452091286
3121,3121,0,0.809838174
3122,3122,0,0.792340249
3123,3123,0,0.622394191
3124,3124,0,0.499966805
3125,3125,0,0.51420332
3126,3126,0,0.569319502
3127,3127,0,0.455991701
3128,3128,0.03492,0.372813278
3129,3129,0.29496,0.144041494
3130,3130,0.53054,0.201854772
3131,3131,0.52762,0.183568465
3132,3132,0.4641,0.184809129
3133,3133,0.49726,0.246224066
3134,3134,0.59006,0.406626556
3135,3135,0.40188,0.427290456
3136,3136,0.4459,0.467514523
3137,3137,0.32806,0.490195021
3138,3138,0.3428,0.509431535
3139,3139,0.47846,0.552946058
3140,3140,0.2,0.662419087
3141,3141,0,0.909170124
3142,3142,0,0.911983402
3143,3143,0,0.79006639
3144,3144,0,0.641460581
3145,3145,0,0.524041494
3146,3146,0,0.536286307
3147,3147,0,0.566012448
3148,3148,0,0.589958506
3149,3149,0,0.716033195
3150,3150,0,0.86633195
3151,3151,0,0.671344398
3152,3152,0.00738,0.919879668
3153,3153,0.07802,0.941273859
3154,3154,0.26564,0.816763485
3155,3155,0.15726,0.854365145
3156,3156,0.29062,0.824618257
3157,3157,0.24084,0.94313278
3158,3158,0.23542,0.947240664
3159,3159,0.21026,0.945278008
3160,3160,0.90082,0.942410788
3161,3161,0.43666,0.943095436
3162,3162,0.69502,0.94539834
3163,3163,0.41794,0.946149378
3164,3164,0.22974,0.947452282
3165,3165,0,0.948991701
3166,3166,0,0.950070539
3167,3167,0,0.941215768
3168,3168,0,0.949817427
3169,3169,0,0.949966805
3170,3170,0,0.948385892
3171,3171,0,0.862917012
3172,3172,0,0.938207469
3173,3173,0,0.627261411
3174,3174,0,0.669713693
3175,3175,0,0.693842324
3176,3176,0.18016,0.467962656
3177,3177,0.68588,0.419572614
3178,3178,0.92162,0.534937759
3179,3179,0.8977,0.590518672
3180,3180,0.868,0.796921162
3181,3181,0.92588,0.569323651
3182,3182,0.98634,0.304879668
3183,3183,0.83486,0.172697095
3184,3184,0.77274,0.181887967
3185,3185,0.8187,0.1556639
3186,3186,0.79556,0.130746888
3187,3187,0.53328,0.268813278
3188,3188,0.3568,0.509406639
3189,3189,0,0.74246473
3190,3190,0,0.868709544
3191,3191,0,0.878161826
3192,3192,0,0.879709544
3193,3193,0,0.890892116
3194,3194,0,0.890178423
3195,3195,0,0.901323651
3196,3196,0,0.89346888
3197,3197,0,0.788813278
3198,3198,0,0.831228216
3199,3199,0,0.74673029
3200,3200,0.00742,0.780070539
3201,3201,0.09242,0.748319502
3202,3202,0.22062,0.897348548
3203,3203,0.37952,0.879900415
3204,3204,0.88398,0.875838174
3205,3205,0.81218,0.498120332
3206,3206,0.88312,0.516390041
3207,3207,0.89296,0.81766805
3208,3208,0.80332,0.783053942
3209,3209,0.83552,0.837033195
3210,3210,0.68064,0.879846473
3211,3211,0.5945,0.840439834
3212,3212,0.25746,0.886033195
3213,3213,0,0.889842324
3214,3214,0,0.893983402
3215,3215,0,0.897448133
3216,3216,0,0.790958506
3217,3217,0,0.8366639
3218,3218,0,0.825651452
3219,3219,0,0.836634855
3220,3220,0,0.885182573
3221,3221,0,0.866319502
3222,3222,0,0.886539419
3223,3223,0,0.886639004
3224,3224,0.01548,0.886634855
3225,3225,0.10412,0.902589212
3226,3226,0.90986,0.902248963
3227,3227,0.92718,0.900556017
3228,3228,0.90422,0.803896266
3229,3229,0.82302,0.799477178
3230,3230,0.8953,0.933116183
3231,3231,0.8639,0.890580913
3232,3232,0.8477,0.811381743
3233,3233,0.86492,0.819286307
3234,3234,0.30992,0.886423237
3235,3235,0.67362,0.893921162
3236,3236,0.20418,0.658639004
3237,3237,0,0.745937759
3238,3238,0,0.671423237
3239,3239,0,0.766576763
3240,3240,0,0.868746888
3241,3241,0,0.850323651
3242,3242,0,0.900991701
3243,3243,0,0.810589212
3244,3244,0,0.579572614
3245,3245,0,0.49413278
3246,3246,0,0.495070539
3247,3247,0,0.576419087
3248,3248,0.03054,0.594825726
3249,3249,0.2199,0.72146888
3250,3250,0.4388,0.915556017
3251,3251,0.54804,0.942713693
3252,3252,0.5995,0.853543568
3253,3253,0.50942,0.912908714
3254,3254,0.452,0.905929461
3255,3255,0.38158,0.776705394
3256,3256,0.35052,0.823240664
3257,3257,0.34228,0.678896266
3258,3258,0.40828,0.924323651
3259,3259,0.3533,0.855709544
3260,3260,0.20816,0.466481328
3261,3261,0,0.340360996
3262,3262,0,0.859261411
3263,3263,0,0.391506224
3264,3264,0,0.414609959
3265,3265,0,0.460344398
3266,3266,0,0.870771784
3267,3267,0,0.442813278
3268,3268,0,0.132369295
3269,3269,0,0.089929461
3270,3270,0,0.012755187
3271,3271,0,0.006182573
3272,3272,0.0145,0.002078838
3273,3273,0.13046,2.48963E-05
3274,3274,0.4055,0.000630705
3275,3275,0.87892,0
3276,3276,0.88218,0
3277,3277,0.92972,0
3278,3278,0.72628,0.017962656
3279,3279,0.90336,0.022622407
3280,3280,0.8085,0.106966805
3281,3281,0.76372,0.153626556
3282,3282,0.73298,0.091738589
3283,3283,0.49896,0.038921162
3284,3284,0.20564,0.048983402
3285,3285,0,0.084904564
3286,3286,0,0.107161826
3287,3287,0,0.012701245
3288,3288,0,0.014726141
3289,3289,0,0.020692946
3290,3290,0,0.017838174
3291,3291,0,0.05946473
3292,3292,0,0.075576763
3293,3293,0,0.03239834
3294,3294,0,0.017887967
3295,3295,0,0.025522822
3296,3296,0.0584,0.001008299
3297,3297,0.55068,0
3298,3298,0.8457,0.011016598
3299,3299,0.73458,0.007572614
3300,3300,0.85832,0.00193361
3301,3301,0.84884,0.000751037
3302,3302,0.83538,0.008921162
3303,3303,0.65394,7.05394E-05
3304,3304,0.50452,0.067697095
3305,3305,0.44186,0.08773029
3306,3306,0.68636,0.148821577
3307,3307,0.61884,0.132580913
3308,3308,0.33012,0.238120332
3309,3309,0,0.376514523
3310,3310,0,0.514506224
3311,3311,0,0.644821577
3312,3312,0,0.612070539
3313,3313,0,0.810082988
3314,3314,0,0.818029046
3315,3315,0,0.764178423
3316,3316,0,0.733759336
3317,3317,0,0.848195021
3318,3318,0,0.843763485
3319,3319,0,0.903589212
3320,3320,0.21558,0.909497925
3321,3321,0.82358,0.917593361
3322,3322,0.9528,0.911539419
3323,3323,0.97254,0.904921162
3324,3324,0.86392,0.899871369
3325,3325,0.90314,0.895713693
3326,3326,0.8196,0.882008299
3327,3327,0.84414,0.769954357
3328,3328,0.85334,0.63880083
3329,3329,0.80314,0.707904564
3330,3330,0.79282,0.497381743
3331,3331,0.63254,0.491547718
3332,3332,0.30336,0.605099585
3333,3333,0,0.621987552
3334,3334,0,0.79673029
3335,3335,0,0.936717842
3336,3336,0,0.939153527
3337,3337,0,0.940813278
3338,3338,0,0.942136929
3339,3339,0,0.943278008
3340,3340,0,0.944037344
3341,3341,0,0.945004149
3342,3342,0,0.945871369
3343,3343,0,0.947286307
3344,3344,0.2491,0.94106639
3345,3345,0.7547,0.857526971
3346,3346,0.85116,0.815937759
3347,3347,0.90912,0.86513278
3348,3348,0.93008,0.904614108
3349,3349,0.92936,0.898174274
3350,3350,0.88562,0.845248963
3351,3351,0.85374,0.622929461
3352,3352,0.74088,0.368070539
3353,3353,0.7793,0.231834025
3354,3354,0.75204,0.221979253
3355,3355,0.57608,0.503817427
3356,3356,0.19178,0.725352697
3357,3357,0,0.902394191
3358,3358,0,0.910842324
3359,3359,0,0.916726141
3360,3360,0,0.821896266
3361,3361,0,0.755161826
3362,3362,0,0.810970954
3363,3363,0,0.750489627
3364,3364,0,0.810697095
3365,3365,0,0.814518672
3366,3366,0,0.822543568
3367,3367,0,0.642522822
3368,3368,0.01152,0.504385892
3369,3369,0.11398,0.556128631
3370,3370,0.72524,0.389323651
3371,3371,0.82544,0.203124481
3372,3372,0.85598,0.211900415
3373,3373,0.9566,0.231510373
3374,3374,0.87134,0.450473029
3375,3375,0.82786,0.547780083
3376,3376,0.87616,0.46373029
3377,3377,0.78624,0.698385892
3378,3378,0.65422,0.856817427
3379,3379,0.63442,0.919842324
3380,3380,0.3682,0.92573029
3381,3381,0,0.922987552
3382,3382,0,0.903390041
3383,3383,0,0.697443983
3384,3384,0,0.178522822
3385,3385,0,0.102585062
3386,3386,0,0.040427386
3387,3387,0,0.000153527
3388,3388,0,0
3389,3389,0,0
3390,3390,0,0.067518672
3391,3391,0,0.61473444
3392,3392,0.23828,0.443008299
3393,3393,0.80574,0.396037344
3394,3394,0.84418,0.76560166
3395,3395,0.80198,0.77419917
3396,3396,0.88268,0.782095436
3397,3397,0.88098,0.613618257
3398,3398,0.9186,0.427186722
3399,3399,0.97898,0.346784232
3400,3400,0.83068,0.318165975
3401,3401,0.7659,0.300460581
3402,3402,0.79512,0.286825726
3403,3403,0.6583,0.448589212
3404,3404,0.35992,0.290709544
3405,3405,0,0.393676349
3406,3406,0,0.229547718
3407,3407,0,0.485327801
3408,3408,0,0.330278008
3409,3409,0,0.542709544
3410,3410,0,0.593680498
3411,3411,0,0.445053942
3412,3412,0,0.56373029
3413,3413,0,0.014327801
3414,3414,0,0.013842324
3415,3415,0,0.015564315
3416,3416,0.29848,0.015261411
3417,3417,0.87734,0.015290456
3418,3418,0.89612,0.015659751
3419,3419,0.8929,0.015618257
3420,3420,0.78972,0.015547718
3421,3421,0.81772,0.01513278
3422,3422,0.84064,0.00926556
3423,3423,0.81266,0.00693361
3424,3424,0.7707,0.006058091
3425,3425,0.7259,0.214128631
3426,3426,0.75076,0.043854772
3427,3427,0.61066,0.122908714
3428,3428,0.35636,0.458775934
3429,3429,0,0.555526971
3430,3430,0,0.549033195
3431,3431,0,0.536912863
3432,3432,0,0
3433,3433,0,0.062954357
3434,3434,0,0.06306639
3435,3435,0,0.564850622
3436,3436,0,0.420547718
3437,3437,0,0.410605809
3438,3438,0,0.53913278
3439,3439,0,0.577248963
3440,3440,0.0089,0.614568465
3441,3441,0.086,0.612871369
3442,3442,0.3523,0.611460581
3443,3443,0.61026,0.60953112
3444,3444,0.81714,0.606929461
3445,3445,0.89274,0.605141079
3446,3446,0.79476,0.726759336
3447,3447,0.91992,0.679489627
3448,3448,0.75254,0.731016598
3449,3449,0.86948,0.615157676
3450,3450,0.71172,0.699427386
3451,3451,0.52662,0.710643154
3452,3452,0.35818,0.733651452
3453,3453,0,0.799008299
3454,3454,0,0.915605809
3455,3455,0,0.800941909
3456,3456,0,0.7016639
3457,3457,0,0.308120332
3458,3458,0,0.752369295
3459,3459,0,0.50686722
3460,3460,0,0.062182573
3461,3461,0,0.209460581
3462,3462,0,0.788232365
3463,3463,0,0.888817427
3464,3464,0.01194,0.911634855
3465,3465,0.10028,0.870912863
3466,3466,0.2683,0.884634855
3467,3467,0.40016,0.928809129
3468,3468,0.89274,0.924551867
3469,3469,0.8898,0.92326971
3470,3470,0.85782,0.883912863
3471,3471,0.92398,0.777
3472,3472,0.76378,0.822427386
3473,3473,0.44058,0.843344398
3474,3474,0.61864,0.871485477
3475,3475,0.5591,0.656958506
3476,3476,0.3347,0.910742739
3477,3477,0,0.929564315
3478,3478,0,0.821892116
3479,3479,0,0.908157676
3480,3480,0,0.648850622
3481,3481,0,0.573435685
3482,3482,0,0.032427386
3483,3483,0,0.122556017
3484,3484,0,0.288439834
3485,3485,0,0.388979253
3486,3486,0,0.42406639
3487,3487,0,0.585643154
3488,3488,0.27882,0.744485477
3489,3489,0.82848,0.876634855
3490,3490,0.90292,0.928809129
3491,3491,0.79042,0.933282158
3492,3492,0.8345,0.9256639
3493,3493,0.68716,0.928655602
3494,3494,0.38606,0.816551867
3495,3495,0.44602,0.349053942
3496,3496,0.38932,0.062340249
3497,3497,0.15106,0.077647303
3498,3498,0.23084,0.130975104
3499,3499,0.34862,0.133211618
3500,3500,0.21976,0.099390041
3501,3501,0,0.133892116
3502,3502,0,0.798290456
3503,3503,0,0.541792531
3504,3504,0,0.519639004
3505,3505,0,0.271004149
3506,3506,0,0.496983402
3507,3507,0,0.264423237
3508,3508,0,0.556580913
3509,3509,0,0.059136929
3510,3510,0,0.306755187
3511,3511,0,0.186639004
3512,3512,0.25702,0.117074689
3513,3513,0.75884,0.056248963
3514,3514,0.85456,0.017157676
3515,3515,0.84646,0.046958506
3516,3516,0.91126,0.212991701
3517,3517,0.91882,0.145850622
3518,3518,0.86022,0.157112033
3519,3519,0.8011,0.174742739
3520,3520,0.87862,0.107979253
3521,3521,0.71494,0.034311203
3522,3522,0.5521,0.013585062
3523,3523,0.58234,0
3524,3524,0.2409,0.004639004
3525,3525,0,0.080917012
3526,3526,0,0.206136929
3527,3527,0,0.277526971
3528,3528,0,0.677688797
3529,3529,0,0.893240664
3530,3530,0,0.904634855
3531,3531,0,0.917024896
3532,3532,0,0.933369295
3533,3533,0,0.932896266
3534,3534,0,0.934157676
3535,3535,0,0.934070539
3536,3536,0.05012,0.92773444
3537,3537,0.50754,0.79120332
3538,3538,0.81498,0.888456432
3539,3539,0.8548,0.920560166
3540,3540,0.88386,0.916937759
3541,3541,0.81112,0.909950207
3542,3542,0.96088,0.67213278
3543,3543,0.89148,0.667319502
3544,3544,0.52264,0.417759336
3545,3545,0.72936,0.781655602
3546,3546,0.76512,0.552481328
3547,3547,0.59374,0.448149378
3548,3548,0.33892,0.500817427
3549,3549,0,0.477319502
3550,3550,0,0.172709544
3551,3551,0,0.189929461
3552,3552,0,0.499228216
3553,3553,0,0.806506224
3554,3554,0,0.946315353
3555,3555,0,0.918709544
3556,3556,0,0.932315353
3557,3557,0,0.890369295
3558,3558,0,0.386124481
3559,3559,0,0.244655602
3560,3560,0.25072,0.226518672
3561,3561,0.28486,0.161987552
3562,3562,0.83946,0.077854772
3563,3563,0.53876,2.90456E-05
3564,3564,0.73788,0.001070539
3565,3565,0.81158,0.228240664
3566,3566,0.43992,0.485016598
3567,3567,0.83034,0.669149378
3568,3568,0.90116,0.630419087
3569,3569,0.82052,0.449626556
3570,3570,0.79292,0.191809129
3571,3571,0.63922,0.235165975
3572,3572,0.29244,0.469178423
3573,3573,0,0.8013361
3574,3574,0,0.802950207
3575,3575,0,0.879713693
3576,3576,0,0.903232365
3577,3577,0,0.907257261
3578,3578,0,0.849419087
3579,3579,0,0.777145228
3580,3580,0,0.607315353
3581,3581,0,0.54926971
3582,3582,0,0.319763485
3583,3583,0,0.22840249
3584,3584,0.2226,0.116609959
3585,3585,0.78732,0.102029046
3586,3586,0.93562,0.445157676
3587,3587,0.98498,0.612576763
3588,3588,0.8808,0.526506224
3589,3589,0.8918,0.41353527
3590,3590,0.9206,0.444788382
3591,3591,0.853,0.52313278
3592,3592,0.77118,0.58926971
3593,3593,0.87246,0.546502075
3594,3594,0.81796,0.559257261
3595,3595,0.60138,0.351647303
3596,3596,0.42134,0.495908714
3597,3597,0,0.772107884
3598,3598,0,0.722950207
3599,3599,0,0.389228216
3600,3600,0,0.235190871
3601,3601,0,0.274788382
3602,3602,0,0.196937759
3603,3603,0,0.167941909
3604,3604,0,0.165560166
3605,3605,0,0.159145228
3606,3606,0,0.115941909
3607,3607,0,0.12346473
3608,3608,0.259,0.03773029
3609,3609,0.7394,0.003838174
3610,3610,0.93148,0.038850622
3611,3611,0.89066,0.044211618
3612,3612,0.93856,0.036419087
3613,3613,0.82324,0.055726141
3614,3614,0.87688,0.030352697
3615,3615,0.91278,0.087821577
3616,3616,0.92418,0.086892116
3617,3617,0.86496,0.192680498
3618,3618,0.78024,0.326448133
3619,3619,0.7824,0.458775934
3620,3620,0.38464,0.331012448
3621,3621,0,0.545477178
3622,3622,0,0.728593361
3623,3623,0,0.775124481
3624,3624,0,0.734639004
3625,3625,0,0.735
3626,3626,0,0.689605809
3627,3627,0,0.373995851
3628,3628,0,0.267414938
3629,3629,0,0.398717842
3630,3630,0,0.44853112
3631,3631,0,0.471697095
3632,3632,0.21792,0.299946058
3633,3633,0.70064,0.220136929
3634,3634,0.75718,0.121680498
3635,3635,0.7173,0.183477178
3636,3636,0.5816,0.186012448
3637,3637,0.67006,0.437157676
3638,3638,0.9235,0.226593361
3639,3639,0.53508,0.175680498
3640,3640,0.59134,0.29546888
3641,3641,0.52156,0.528053942
3642,3642,0.27174,0.39460166
3643,3643,0.563,0.748136929
3644,3644,0.3514,0.765232365
3645,3645,0,0.584153527
3646,3646,0,0.485518672
3647,3647,0,0.683195021
3648,3648,0,0.564091286
3649,3649,0,0.540804979
3650,3650,0,0.509684647
3651,3651,0,0.372526971
3652,3652,0,0.258282158
3653,3653,0,0.489846473
3654,3654,0,0.562045643
3655,3655,0,0.574497925
3656,3656,0.14196,0.244917012
3657,3657,0.65964,0.072717842
3658,3658,0.75854,0.049178423
3659,3659,0.687,0.031908714
3660,3660,0.66018,0.149489627
3661,3661,0.91886,0.112149378
3662,3662,0.64774,0.09340249
3663,3663,0.87518,0.055738589
3664,3664,0.94076,0.060124481
3665,3665,0.7985,0.23506639
3666,3666,0.77684,0.308759336
3667,3667,0.66894,0.490887967
3668,3668,0.19678,0.423946058
3669,3669,0,0.319526971
3670,3670,0,0.254124481
3671,3671,0,0.331551867
3672,3672,0,0.427394191
3673,3673,0,0.325887967
3674,3674,0,0.259863071
3675,3675,0,0.286987552
3676,3676,0,0.228390041
3677,3677,0,0.222713693
3678,3678,0,0.179452282
3679,3679,0,0.170846473
3680,3680,0.01784,0.124775934
3681,3681,0.09878,0.108120332
3682,3682,0.22236,0.174771784
3683,3683,0.41498,0.147149378
3684,3684,0.85848,0.163817427
3685,3685,0.9147,0.271721992
3686,3686,0.81338,0.383481328
3687,3687,0.90602,0.351713693
3688,3688,0.82434,0.393991701
3689,3689,0.85166,0.392278008
3690,3690,0.73966,0.380078838
3691,3691,0.60946,0.336410788
3692,3692,0.39984,0.465340249
3693,3693,0,0.484207469
3694,3694,0,0.753526971
3695,3695,0,0.767780083
3696,3696,0,0.751721992
3697,3697,0,0.679439834
3698,3698,0,0.63179668
3699,3699,0,0.751684647
3700,3700,0,0.756008299
3701,3701,0,0.687431535
3702,3702,0,0.548622407
3703,3703,0,0.457937759
3704,3704,0.01464,0.305751037
3705,3705,0.13968,0.205448133
3706,3706,0.3774,0.162128631
3707,3707,0.90112,0.101618257
3708,3708,0.9157,0.09873444
3709,3709,0.91536,0.121900415
3710,3710,0.87852,0.161551867
3711,3711,0.86992,0.09933195
3712,3712,0.8403,0.079049793
3713,3713,0.82274,0.102087137
3714,3714,0.7426,0.092435685
3715,3715,0.64602,0.147377593
3716,3716,0.34032,0.264385892
3717,3717,0,0.360705394
3718,3718,0,0.58186722
3719,3719,0,0.448004149
3720,3720,0,0.394489627
3721,3721,0,0.442763485
3722,3722,0,0.679605809
3723,3723,0,0.837995851
3724,3724,0,0.885792531
3725,3725,0,0.829850622
3726,3726,0,0.743352697
3727,3727,0,0.681614108
3728,3728,0.02426,0.608995851
3729,3729,0.14284,0.522717842
3730,3730,0.47344,0.445551867
3731,3731,0.85896,0.355004149
3732,3732,0.87948,0.296207469
3733,3733,0.92396,0.247639004
3734,3734,0.96604,0.147024896
3735,3735,0.90308,0.132883817
3736,3736,0.8994,0.233954357
3737,3737,0.77924,0.297792531
3738,3738,0.75444,0.402526971
3739,3739,0.61484,0.585879668
3740,3740,0.27508,0.73126556
3741,3741,0,0.882365145
3742,3742,0,0.910871369
3743,3743,0,0.906190871
3744,3744,0,0.715170124
3745,3745,0,0.744493776
3746,3746,0,0.812954357
3747,3747,0,0.802883817
3748,3748,0,0.855518672
3749,3749,0,0.869900415
3750,3750,0,0.937755187
3751,3751,0,0.90319917
3752,3752,0.10096,0.775809129
3753,3753,0.77212,0.631846473
3754,3754,0.94816,0.582012448
3755,3755,0.89878,0.5346639
3756,3756,0.90764,0.392929461
3757,3757,0.96898,0.152082988
3758,3758,0.96654,0.138240664
3759,3759,0.82192,0.190846473
3760,3760,0.84442,0.147717842
3761,3761,0.79998,0.12179668
3762,3762,0.81572,0.190572614
3763,3763,0.74792,0.184435685
3764,3764,0.40338,0.272319502
3765,3765,0,0.574149378
3766,3766,0,0.852091286
3767,3767,0,0.897709544
3768,3768,0,0.832556017
3769,3769,0,0.862497925
3770,3770,0,0.75646473
3771,3771,0,0.426850622
3772,3772,0,0.464257261
3773,3773,0,0.43453527
3774,3774,0,0.523697095
3775,3775,0,0.617863071
3776,3776,0.25308,0.515248963
3777,3777,0.85428,0.340219917
3778,3778,0.95302,0.443709544
3779,3779,0.90732,0.41046888
3780,3780,0.94848,0.227394191
3781,3781,0.96402,0.159784232
3782,3782,0.91156,0.10253112
3783,3783,0.88142,0.169423237
3784,3784,0.7925,0.131477178
3785,3785,0.93778,0.117319502
3786,3786,0.70718,0.134219917
3787,3787,0.71532,0.196564315
3788,3788,0.3596,0.30740249
3789,3789,0,0.569941909
3790,3790,0,0.777634855
3791,3791,0,0.535556017
3792,3792,0,0.517697095
3793,3793,0,0.442784232
3794,3794,0,0.397004149
3795,3795,0,0.38533195
3796,3796,0,0.465788382
3797,3797,0,0.579580913
3798,3798,0,0.513124481
3799,3799,0,0.437854772
3800,3800,0.27904,0.233381743
3801,3801,0.8666,0.166697095
3802,3802,0.90264,0.246344398
3803,3803,0.8768,0.196510373
3804,3804,0.84422,0.200327801
3805,3805,0.85274,0.218278008
3806,3806,0.91184,0.167576763
3807,3807,0.94698,0.076630705
3808,3808,0.84734,0.068564315
3809,3809,0.87262,0.063253112
3810,3810,0.86764,0.122390041
3811,3811,0.6619,0.079987552
3812,3812,0.39688,0.276460581
3813,3813,0,0.516605809
3814,3814,0,0.665643154
3815,3815,0,0.877348548
3816,3816,0,0.617979253
3817,3817,0,0.81519917
3818,3818,0,0.865634855
3819,3819,0,0.903327801
3820,3820,0,0.845568465
3821,3821,0,0.85346888
3822,3822,0,0.853149378
3823,3823,0,0.813
3824,3824,0.30712,0.392896266
3825,3825,0.86602,0.320705394
3826,3826,0.90684,0.665979253
3827,3827,0.94888,0.77719917
3828,3828,0.9106,0.771709544
3829,3829,0.95718,0.524817427
3830,3830,0.9366,0.404244813
3831,3831,0.9333,0.38193361
3832,3832,0.8833,0.280489627
3833,3833,0.82724,0.362975104
3834,3834,0.8177,0.291983402
3835,3835,0.66394,0.501634855
3836,3836,0.41666,0.864385892
3837,3837,0,0.90646473
3838,3838,0,0.893323651
3839,3839,0,0.910688797
3840,3840,0,0.91673444
3841,3841,0,0.918348548
3842,3842,0,0.856514523
3843,3843,0,0.848116183
3844,3844,0,0.908008299
3845,3845,0,0.914153527
3846,3846,0,0.915585062
3847,3847,0,0.752962656
3848,3848,0.32002,0.921431535
3849,3849,0.95148,0.925825726
3850,3850,0.97096,0.875481328
3851,3851,0.92286,0.883257261
3852,3852,0.89664,0.885634855
3853,3853,0.9526,0.842585062
3854,3854,0.9597,0.816784232
3855,3855,0.88782,0.783311203
3856,3856,0.93252,0.517112033
3857,3857,0.8513,0.418141079
3858,3858,0.74042,0.314037344
3859,3859,0.67258,0.224489627
3860,3860,0.46304,0.130016598
3861,3861,0,0.211170124
3862,3862,0,0.32153112
3863,3863,0,0.429103734
3864,3864,0,0.845701245
3865,3865,0,0.913340249
3866,3866,0,0.932502075
3867,3867,0,0.934435685
3868,3868,0,0.923253112
3869,3869,0,0.885385892
3870,3870,0,0.92606639
3871,3871,0,0.852228216
